Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21981.78456,21379.02474,21139.06359,18763.15278,17714.63336,16988.13728,17191.1902,14669.52061,14804.24673,13496.75078,13736.97197,14091.19118,15044.9359,16314.38355,21891.18479,27584.74351,22886.67405,20659.64029,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.6139075,191.2178344,189.9352925,187.0846016,187.2938682,241.6473879,283.5142141,313.0661607,346.5754492,319.3596208,296.2684069,302.5452337,326.0751909,383.2702219,416.8098242,435.3340633,482.1985636,563.6496343,520.4026316,471.9043433,594.5861471,657.6446765,664.0775104,673.969212,589.85905,428.9266729,461.4150941,503.3179252,503.5706566,448.6074536
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,,181.8360961,182.1818927,181.0904764,234.6333581,258.9904796,262.3122678,269.839802,288.4418017,265.1650445,269.8044919,283.9813252,321.7148148,393.28245,474.5192062,528.6200399,565.5770128,566.2303052,553.7607512,636.223424,680.1861099,696.81573,678.7087912,692.7873417,620.7608293,567.2497793,648.5451421,715.3403265,732.97351,731.9468971,740.7361713,1021.923446,1010.103031,840.2632166,862.2742228,904.0907235,898.5131619,851.4255276,814.1703353,775.2720141,676.5690224,646.1151155,639.6675829,717.8998676,803.7779156,970.8423607,1259.541505,1357.124285,1579.511548,1389.338533,1610.921603,1879.772472,1815.218939,1892.094,1677.109019,1524.071753,1536.854888,1577.86437,1601.291932,1679.442605,1672.923535
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,776.6443341,893.9149524,1087.698161,1275.035826,1171.576087,1165.15842,1086.535025,1088.436401,1027.993975,1054.474835,1422.556552,1815.351405,2046.047998,2075.538168,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3695.934909,3929.075495,3856.625227,4018.948897,4793.718179,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.042991,9291.236379,9637.015729,10153.93269,9260.447303,9681.623107,10484.90583,11208.3273,11097.58693,8622.675515
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,44.52394299,46.58158517,47.69838391,48.50542835,48.29328535,55.49822441,61.4076384,62.01992808,54.91629873,58.00942919,61.76552389,75.66369202,81.89135592,87.22748953,104.7971848,113.8799734,120.8726248,141.0103755,160.9387662,174.186763,198.0111239,193.0150259,179.7299592,181.5376428,173.4495492,155.6556983,154.3953318,145.3229066,159.7747397,175.2194003,199.9863636,229.5273955,185.7858674,213.2405252,121.2640654,141.9543474,227.5849064,259.4504941,165.8952835,163.6142015,156.3858168,150.1489426,298.4334104,267.3990119,282.5671076,289.5552148,308.1636182,332.2590946,387.6057212,438.2118568,478.6686885,534.9510502,391.5617052,348.4298737,371.2695217,380.5969877,315.7779871,497.3104097,535.3513457,583.1102036,625.2941292
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,234.9388974,225.9335935,230.2605937,279.7175405,289.0092278,310.3279258,321.0941605,317.4242105,323.4024867,347.3730942,357.6567994,383.6714717,445.3501578,661.022691,799.9319789,764.5663786,886.2300432,1027.292911,1246.558309,1576.048806,1774.740297,1769.099402,1852.256484,2047.770288,2234.257204,2000.148286,1728.684805,1947.808238,2072.077686,2216.250446,2441.741991,2653.526169,3113.645677,3433.162787,3728.110481,4329.707998,4798.61177,4637.865661,3263.334883,3492.670125,4043.662923,3913.429386,4165.726104,4461.847325,4952.213958,5587.02478,6209.126167,7243.456801,8474.587762,7292.494973,9040.568495,10399.37021,10817.43171,10970.1043,11319.06194,9955.242722,9817.78709,10259.30481,11377.6542,11414.20269,10401.79401
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2939.448335,2991.592897,3155.097538,3283.141453,3480.426945,3729.969704,4044.247215,4231.867351,4579.98226,4912.487595,5129.345096,5504.811305,5997.110711,6640.81151,7206.804654,7773.113798,8613.004439,9400.513452,10424.56082,11515.43965,12437.75151,13816.08018,14242.81092,15336.61762,16803.72597,17833.06526,18619.69282,19672.48052,21172.75211,22644.7051,23645.66272,24086.16747,24967.6669,25765.56034,26925.3551,27891.31983,29105.28751,30518.0427,31691.91037,33319.26645,35155.32439,35830.97616,36673.14553,38400.99029,40776.74466,43361.61296,45738.2797,47660.77086,48228.7513,46501.25253,48387.21093,50123.85358,51717.78701,53068.03255,54648.01934,55542.96607,56451.5175,58605.34429,61381.63415,63341.78364,61453.13406
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2289.915294,2081.391107,1917.234383,2030.180243,1678.791909,1342.253184,1459.021134,1787.467087,1866.798071,1829.07175,1947.062911,2029.861558,2260.810348,2090.69179,2303.330555,2443.995849,2398.257444,2446.928577,2236.671499,2193.223615,2185.604112,1950.648536,1808.884901,2621.700392,3464.418222,3739.531718,4059.101349,4405.410397,4212.367195,4295.387144,5394.996711,5806.748245,5942.29274,5392.09494,5469.901401,4896.61526,4546.986687,5367.114673,5587.985613,5037.342629,4211.050929
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,132.651771,139.3403234,148.1891599,158.7160645,153.259717,172.039679,174.354913,160.5918309,150.3812123,142.6991849,144.0850939,149.5420414,155.7769905,193.0550554,203.5664959,202.257101,199.5315864,235.1886384,313.8994464,362.4959638,418.8552657,352.2055202,318.0582306,276.1827999,217.469236,208.2971058,267.4712431,304.6835764,302.0968122,280.1412999,437.589995,396.4169918,395.2751628,344.5340063,211.3864925,242.6203967,244.813779,225.0220766,250.6574617,232.1873864,197.8326834,208.3770599,228.2359086,268.349893,286.4900658,321.7236612,336.2819503,390.2844802,478.502559,464.057999,476.8695322,512.595335,529.7444581,552.569139,564.5967488,484.2386326,498.1053379,517.9770442,572.4301385,553.8949553,565.0613331
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.9604656,96.97902998,104.3870285,107.5405726,113.1687166,117.1886348,124.3077925,99.40607876,97.20174269,121.245373,224.1044847,160.2487361,209.2260448,252.2326939,402.8499123,438.3313022,556.7021704,536.2161789,527.3112806,662.2639609,874.402071,2180.197621,1843.909353,1222.629304,902.2158499,882.520001,639.0131233,598.2648621,549.237433,474.2320409,567.528649,502.9141389,477.1776238,270.2239667,321.3206741,408.1810448,461.5196196,479.9837641,469.4305487,497.8415739,567.9307221,590.381815,741.7474939,795.3862287,1007.874342,1268.383462,1656.424794,1883.461388,2242.8719,1891.335297,2280.437337,2487.598017,2723.822191,2961.549422,3098.985791,2687.480056,2176.002772,1968.565398,2027.778549,2229.858652,2097.092473
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,126.248168,131.4506526,140.5573456,150.5036589,170.434841,273.906703,284.55869,299.0809355,307.2917569,320.4285036,322.7002946,333.114264,344.2533977,414.4358419,558.8632852,566.6221647,638.3048137,750.2502313,695.9796442,481.7590681,670.4437172,728.6269776,713.479925,772.835232,852.466606,718.6849973,754.8025687,985.0477809,658.4620614,248.149686,241.8764121,348.8646053,410.7673844,393.6035457,847.3736884,890.0054491,908.6338479,909.3364921,943.9228567,972.8867935,1007.499839,1034.551387,1000.936715,1005.733044,1080.269119,1162.289685,1226.633987,1327.957086,1499.266728,1444.36951,1503.872231,1655.818055,1760.467407,1811.636803,1934.062922,2049.851666,2107.57406,2159.161926,2014.570287,1926.699694,1905.256756
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2642.956118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28272.64325,26214.49855,26896.54811,29343.245,35750.97466,40436.61823,41994.71353,44900.93814,51799.20855,57879.94376,52722.21306,50999.74512,54230.3129,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52295.03905,52304.05739
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.237988,3736.345841,4413.54275,5689.555915,6811.517091,8204.386111,8927.174361,10266.12067,11462.75092,13046.6231,15772.16108,15512.48418,15224.81528,14927.58567,14989.56229,15753.49169,18883.1594,22506.06473,24207.34338,24281.09614,28242.75575,28596.74553,30523.98096,27963.55025,29315.90768,34875.94289,37321.92598,36629.02659,34788.37138,36371.18308,38131.2801,38542.91156,43084.58669,50134.77276,57603.55117,66810.47852,74147.93469,85140.44461,96944.09561,79977.27313,87693.79007,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70460.56053,75496.75406,82267.80932,75826.08188,67294.47698
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.30493772,51.81124873,55.02568891,46.86145326,46.00340388,67.00747097,81.16442237,73.96790076,66.54894009,66.63834579,71.71859114,71.6298781,81.386573,75.63696074,92.75222233,117.4177468,105.8928233,98.54200742,111.8066138,126.1333096,129.5860224,148.0802633,152.2896698,151.9925535,156.6505397,155.4078184,165.3618292,167.7999446,193.499648,191.1208533,191.8788839,202.0805891,170.5866512,178.6259878,193.2795509,203.9807806,204.6857552,217.7879819,210.6115609,214.1067032,229.4903926,246.7255581,244.7208435,252.4023518,286.1576726,315.80563,346.9453313,391.3800572,470.455459,478.1732528,592.4012071,799.5833769,804.1416073,823.3598746,844.8531248,901.7496077,899.523581,1048.453755,1178.525932,1194.956876,1155.142854
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752.175082,6560.27487,9562.667866,9648.495655,10171.48073,8365.07289,9555.79043,10360.77731,11614.66508,10983.22465,
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2772.717137,3294.604756,4322.664839,4610.491768,4171.532249,4373.394375,4950.350085,5936.644009,6667.832543,7466.591584,7813.936341,7655.964597,7598.124787,6713.638295,7600.409737,9427.163963,12330.75145,13759.03746,13311.68968,13662.58615,12229.93009,11793.01384,13094.18251,15279.93963,17399.92902,18793.53422,17473.65462,14738.27103,15321.67598,13641.01786,13882.86651,16873.56988,21912.7269,25420.33729,27240.2972,26944.32595,33538.66175,28205.87404,30442.17791,34215.7937,39168.28478,40170.14298,42994.23164,43366.50805,37463.77328,40818.08621,43225.80257,42621.39877,41999.36829,41791.79309
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1293.092798,1349.302739,1437.229277,1528.040297,1647.633905,1765.211938,1913.819878,2030.39748,2177.47941,2368.278979,2120.137843,2305.806013,2613.300406,3059.494738,3372.125874,3689.77788,4017.545791,4481.197818,5303.255102,5961.713439,6531.660044,6924.257961,6796.632611,7075.419616,7494.934553,7873.574451,9118.619963,10275.91867,11562.72111,12068.3485,13023.59793,13746.44002,14552.72785,15148.63564,16126.04898,17435.72025,17386.3499,17349.62515,17317.55468,22508.71311,22852.59174,22576.82527,23391.72228,25960.46203,28680.95235,30106.99103,31535.88103,34252.70479,36027.59889,33517.97455,34900.42906,37358.34999,37092.25632,37356.99165,37892.19914,35551.4431,35998.8356,37352.37241,39271.11682,39412.09959,37975.91377
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,101.2591791,105.5566874,162.3238308,277.909232,342.4750102,354.0821008,401.9004645,472.5203841,598.5661842,1954.883148,2377.10755,2760.541488,2803.394083,2653.281709,3419.265724,5181.826219,5947.280838,5855.822404,5828.101618,6164.192659,6677.398407,4691.209375,4822.101942,4997.39045,5382.732526,6448.13836,5988.866834,6278.652491,6029.183803,6013.200263,6261.764469,6830.639424,7039.621237,6215.715369,6915.370949,8601.271932,8475.968623,8626.965289,9066.312383,10126.13779,12377.08003,14420.51202,15838.46957,22139.74068,16823.79495,18712.57015,20876.58504,21872.61054,20865.78787,20035.21731,16033.46383,14609.98176,15127.88819,16521.20623,15343.0435,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,267.2766439,310.9220454,368.6869919,523.3623053,945.2863494,1033.49937,1258.464939,1387.89811,1499.376443,1904.965914,2586.082743,2540.246779,2346.073777,2163.609792,2126.450908,1970.080033,1943.44326,2245.873328,2457.929762,2509.94504,2935.081323,2957.328728,3165.051458,2961.92544,3044.76155,3451.430247,3571.401584,3634.884235,3465.919428,3675.362236,4115.280906,3996.873535,4211.043478,5120.159415,6238.576086,7423.965193,8498.140227,10064.87015,12112.16407,10175.39973,11677.37384,14905.0585,15218.63283,15558.88036,15759.54728,12814.44191,12411.00993,13243.40882,14403.23731,13821.33996,11821.7459
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,83.33794593,89.40903403,91.31918488,95.70337782,104.8802176,116.4467247,125.546992,139.1184751,145.9456727,153.4169694,172.4656661,178.5551136,153.3840396,101.1646559,137.108934,168.0803848,191.3010842,213.1687025,243.3358381,260.5623336,303.0509594,348.2950607,368.2773993,332.5210468,349.1820502,337.8285325,335.0201588,339.3322552,379.4545167,384.3643055,371.6785676,411.859439,429.1469022,442.4922573,434.4654042,489.8818298,497.2161314,476.3812276,461.2167361,454.2761123,576.1955804,544.4942514,534.3039007,599.3763305,687.8364127,748.9225893,836.8605262,908.0950852,990.8466112,957.9956753,987.409712,1164.978823,1198.117637,1208.91771,1251.175719,1356.667831,1368.426961,1464.926195,1482.213067,1284.702047,1193.733397
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,542.3281858,583.4115618,608.1004849,648.4360821,686.0694008,742.1140689,775.6393081,827.1733263,889.2377077,974.9369999,1040.810314,1157.624086,1287.954959,1395.476185,1444.748181,1489.964055,1721.77463,1918.162773,2332.126385,2577.745173,2782.289796,2791.771146,2849.053877,2947.691556,2996.620763,2945.169327,2492.144328,2446.230921,2603.847676,2803.944925,3122.087316,3339.914374,3489.151106,3494.51729,3529.852222,3741.28733,3974.664305,4082.614583,4060.317793,4046.429148,4126.232386,4267.292687,4592.152614,4916.907612,5348.884253,6166.187862,7154.274496,7576.140467,8082.019584,9358.261574,10722.25235,11889.07056,12796.05753,13630.32287,14343.98139,15146.40237,15544.73352,15727.97449,12269.049
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,253.2649213,277.5687634,305.7616169,325.5163392,382.7439648,441.182112,507.5309532,500.8734862,450.4014675,490.4136037,552.1797687,599.1156553,646.1428162,752.2233843,922.8464967,1094.161608,1006.890862,899.2555182,748.9924969,932.7466182,1033.418632,1203.706341,1182.730928,919.1688561,910.9674658,836.9460873,753.5315298,1000.532272,729.8761993,1040.962255,1196.586858,1524.770536,1566.011279,1488.032995,1881.737355,2194.017247,2232.075816,2306.438527,2163.119357,1924.486419,1955.588006,1941.475342,2021.240038,2145.643889,2417.034363,2729.499172,3154.331349,3606.070689,4220.616378,4196.311627,5082.353706,5869.323882,6528.971775,6756.752996,6672.877373,6229.100674,6204.996457,6710.507602,6957.793411,7027.612207,6126.87454
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,156.7038396,168.0409486,175.9557977,187.136834,199.9568263,207.4439574,224.6355216,241.7108897,186.7746963,201.0412611,211.4121806,258.3847442,343.2905078,360.7533479,402.801155,450.3408107,506.3988106,596.8372794,685.2214898,732.3678574,742.4533753,646.0393861,594.5532575,566.2618527,535.7035912,579.7015416,644.3650151,705.5790855,715.913608,715.7468314,814.7684389,816.4123244,939.9188171,1062.13308,1160.309779,1127.526626,966.9892338,1087.378156,1072.809037,990.5640487,1036.158331,1048.008205,1121.490006,1244.348741,1452.438089,1744.639979,1991.229749,1905.895236,2217.472153,2450.735694,2694.305109,2871.429701,2959.645435,3001.043182,3073.654686,3123.245642,3252.110274,3485.340844,3298.829851
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7657.951214,8092.207323,8307.957438,7771.209368,8317.113942,9626.612414,9843.049373,10381.42387,10598.88283,10252.75014,10356.63362,11094.83322,12044.10547,12561.33614,13711.7617,15876.46193,16653.42589,16065.29283,15657.17715,14907.77735,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,102.1766587,106.5853255,111.6004653,115.6641376,125.4250001,138.4706328,153.9456827,170.0953128,182.6222427,202.7498539,231.9462843,251.8724651,294.2979516,434.5994936,479.047218,432.0431119,469.5461972,496.8041299,574.8479325,659.4481356,712.9190725,681.0247781,628.5237849,661.8879359,641.9915399,593.8152473,632.5174724,732.3921728,831.0329102,786.8789271,697.5389685,801.4729647,905.249168,1005.151953,1086.291169,893.7731191,970.0904769,906.3609204,678.8966674,608.2815307,602.1864903,515.6847804,491.8343081,568.2463486,618.0367032,749.1865116,1256.979648,1401.949447,1672.951024,1626.312855,1949.351185,2406.910967,2790.676303,2729.888751,2920.782986,2679.346579,2509.629637,2695.249009,2801.371393,2829.167085,2636.800249
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3686.8193,4147.465501,4123.135618,4518.108226,4398.081043,4501.454067,4991.244358,5207.171421,5701.602212,6681.386472,8021.505743,9035.410467,11254.51739,13996.02515,11526.05589,12613.011,13879.56099,13097.27085,13696.4663,14271.30585,12578.49547,12447.43959,13864.68176,15468.40941,15694.84082,15656.18273
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,104.0707735,107.7746352,114.8402206,121.2546542,129.387916,124.6051331,126.0557118,136.1261366,168.5163716,156.5310694,178.8981235,212.6422202,300.2379818,336.4832326,392.958994,415.2200255,442.3782891,558.5297741,678.9276888,951.3635401,863.5124775,670.5644952,603.1871707,599.3953935,570.0794504,612.1639661,606.9267242,577.5701423,892.0662562,390.3747782,362.4275093,313.1099177,287.4599736,359.0559995,375.2561177,403.1584621,404.9008388,432.657074,491.7505878,451.9851008,503.8971065,531.2650962,644.8492173,781.6757901,960.6799242,1129.299685,1383.589208,1220.972895,1401.231512,1569.825577,1672.779198,1780.21985,1822.918991,1560.519966,1393.575355,1415.718939,1449.099681,1481.042628,1342.482391
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31604.70151,32850.54861,32290.92114
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,4.659039341,5.311395693,6.493661103,8.720277638,9.975256974,10.61622652,10.84158635,11.3081404,12.25934794,13.74335166,16.80074542,16.19127675,15.36228515,13.64537495,12.58355088,13.49304868,19.26239942,23.96095116,28.04935454,30.20916122,39.33051583,44.68889363,53.92557278,47.56056611,49.7685565,58.7643121,60.78181251,57.74137124,60.85227317,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23284.52723,22439.87687
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,204.2008304,208.8501353,215.0668973,220.096548,230.5024334,240.2705038,262.0676904,296.1091884,374.3419598,489.5614817,541.4879412,593.6543256,712.6585154,849.5248677,1103.913114,1398.054298,1718.499822,1608.724557,1635.633487,1260.743798,892.8904517,984.3830553,1020.381636,1063.474754,1156.924625,1376.165325,1611.399861,1610.212247,1591.374158,1686.845278,1897.098347,2002.68346,1993.804376,1812.993667,1694.11121,1663.604939,1565.054289,1300.852367,1365.416418,1679.49512,1843.634108,2271.088885,2976.824014,4047.909791,3626.818637,4359.428415,5329.387437,5185.141549,5936.975959,6118.31811,5413.776021,5324.609068,5678.869972,5782.78455,5380.963322,4949.7497
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3239.731108
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,888.8178288,873.1707938,892.6431754,1014.193732,1216.585462,1381.523641,1391.092712,1326.694915,1232.975077,1271.756692,1182.025003,1269.253083,1217.411368,1231.003485,1256.767268,1387.658757,1452.739102,1566.580402,1631.79258,1889.866732,2018.182155,2129.48169,2104.973294,1780.27116,1935.280799,1755.41807,1711.101284,1776.616245,2060.327203,2349.736091,2568.750645,2672.03361,2909.128514,3063.47838,2706.025385,2965.36361,3440.720461,3608.92391,3702.149345,3970.784808,3832.438806,3962.439848,4220.736436,4336.985308,4268.838313,3626.290589
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1348.510729,1408.629883,1504.359084,1601.253631,1726.878267,1855.523564,2014.477773,2141.815529,2301.901848,2508.090598,2236.874944,2440.48091,2771.06936,3246.590333,3570.445414,3912.303207,4276.900423,4796.00449,5690.08932,6366.38835,6956.149891,7346.41868,7333.062576,7708.242326,8186.07697,8622.27591,10111.49345,11434.01444,12885.73766,13445.47954,14464.67221,15262.255,16156.17575,16728.57451,17902.27443,19551.70815,19448.0526,19358.63582,19222.01714,25331.87919,25655.73602,25414.39322,26391.3133,29433.24746,32528.54665,34054.37706,35656.0601,38688.88049,40668.88388,38155.0067,39575.55831,42376.96301,42139.50088,42379.92468,43071.90983,40618.13069,41350.74271,42961.82847,45367.46377,45650.14027,44217.89723
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1889.242414,2229.752737,2210.064698,2512.267382,2274.456315,2299.176389,2593.115329,2751.171538,3516.394216,4375.530738,5260.420752,5401.97363,5669.999124,6969.934043,8169.159542,8885.644455,8103.453324,7907.982239,7977.589853,8005.802085,8514.273652,12659.10948,13630.02523,14051.4108,13470.02737,15913.51087,16038.83647,17169.70396,17539.54729,16444.15545,18262.41308,17788.06904,15724.04503,16303.0238,16074.27098,14324.11839,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2755.556485,3246.715887,3909.888056,5583.61784,15631.69314,15292.57418,18906.15333,19842.03606,21109.99605,27455.0149,35010.39528,34926.704,27402.26749,20910.45334,19645.31466,16590.80272,12704.36631,12901.52096,13611.44569,14052.58982,15454.17967,14124.26385,15434.21009,14270.97377,14544.00559,15849.56574,17337.42187,21104.76372,18593.41407,21723.8142,29976.16763,28517.22084,30214.67042,34517.60321,42124.94084,51455.95094,59530.561,65421.37692,80234.19083,59094.65918,67403.08768,82409.94164,85075.98654,85050.68435,83858.34046,63039.11263,57162.96801,59124.86727,65907.94843,62087.97413,50805.46357
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8214.076893,9099.217539,8507.104775,9547.852151,10043.67745,8969.148921,9548.587403,10807.00917,12398.98198,12889.80961,12896.08862
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.235373,3428.762153,3492.710314,3490.452505,3098.802639,2930.670201,2662.104034,2665.779867,2643.929196,2737.572024,1834.861843,1330.757236,1771.594059,2100.352512,2377.529577,2975.125353,4102.364833,5323.463083,6920.189125,9101.255049,11635.27293,8562.813277,10674.99578,14311.08432,15420.87454,15974.64463,14095.64874,9313.013625,8704.898413,10720.33266,11287.35528,11497.64925,10126.72179
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.53721128,40.68926811,40.94418195,41.21829693,41.08387938,45.98928276,37.48883932,46.64274253,48.78409978,51.7946093,58.52527645,57.58923534,61.81190225,70.80298517,72.89440258,131.019799,141.5310109,160.3842428,188.1847569,222.8134383,243.4870745,264.0263841,255.6370123,260.0054447,268.9232767,279.1049643,301.7981245,318.2065002,337.9554619,330.4971213,349.8733096,269.8504233,302.7386376,314.7513041,126.954894,221.6289261,229.8867674,288.4093021,285.7102739,287.3738192,260.6011858,238.7812778,233.1512636,249.7433131,273.6336903,331.6901134,366.8943924,438.6641845,543.5453565,579.726615,609.724917,668.4946722,725.1697703,722.8943285,743.559038,751.0773926,744.7607488,772.3169891,783.6371628,820.1492886,797.8555543
